catalognumber,Morph,subject_Filename,institutioncode,eventdate,year,month,day,stateprovince,county,locality,decimallatitude,decimallongitude,Site,Clade,genus,specificepithet,Filename,SVL_mm,season,MAT,MAP
380220,S,USNM_10_01_19_morph_R0010203_10.jpg,USNM,8/20/57,1957,8,20,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010204,NA,summer,11.6,1053
380221,S,USNM_10_01_19_morph_R0010199_01.jpg,USNM,8/20/57,1957,8,20,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010200,NA,summer,11.6,1053
380222,S,USNM_10_01_19_morph_R0010197_05_2.jpg,USNM,8/20/57,1957,8,20,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010198,NA,summer,11.6,1053
380223,S,USNM_10_01_19_morph_R0010201_07.jpg,USNM,8/20/57,1957,8,20,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010202,28.577,summer,11.6,1053
380224,U,USNM_10_01_19_morph_R0010197_03_2.jpg,USNM,8/20/57,1957,8,20,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010198,25.742,summer,11.6,1053
380225,S,USNM_10_01_19_morph_R0010201_04.jpg,USNM,8/20/57,1957,8,20,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010202,25.219,summer,11.6,1053
380226,U,USNM_10_01_19_morph_R0010203_06.jpg,USNM,8/20/57,1957,8,20,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010204,26.676,summer,11.6,1053
380227,S,USNM_10_01_19_morph_R0010205_06.jpg,USNM,8/20/57,1957,8,20,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010206,24.59,summer,11.6,1053
380228,S,USNM_10_01_19_morph_R0010205_01.jpg,USNM,8/20/57,1957,8,20,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010206,29.396,summer,11.6,1053
380229,S,USNM_10_01_19_morph_R0010197_04.jpg,USNM,8/20/57,1957,8,20,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010198,NA,summer,11.6,1053
380230,S,USNM_10_01_19_morph_R0010199_06_2.jpg,USNM,8/20/57,1957,8,20,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010200,NA,summer,11.6,1053
380231,S,USNM_10_01_19_morph_R0010197_09.jpg,USNM,8/20/57,1957,8,20,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010198,NA,summer,11.6,1053
380232,S,USNM_10_01_19_morph_R0010205_02.jpg,USNM,8/20/57,1957,8,20,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010206,26.989,summer,11.6,1053
380233,S,USNM_10_01_19_morph_R0010197_11.jpg,USNM,8/20/57,1957,8,20,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010198,26.574,summer,11.6,1053
380234,S,USNM_10_01_19_morph_R0010199_06.jpg,USNM,8/20/57,1957,8,20,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010200,24.555,summer,11.6,1053
380235,U,USNM_10_01_19_morph_R0010199_08.jpg,USNM,8/20/57,1957,8,20,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010200,33.668,summer,11.6,1053
380236,S,USNM_10_01_19_morph_R0010201_10.jpg,USNM,8/20/57,1957,8,20,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010202,26.969,summer,11.6,1053
380237,U,USNM_10_01_19_morph_R0010201_05.jpg,USNM,8/20/57,1957,8,20,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010202,31.02,summer,11.6,1053
380238,S,USNM_10_01_19_morph_R0010197_07.jpg,USNM,8/20/57,1957,8,20,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010198,29.165,summer,11.6,1053
380239,S,USNM_10_01_19_morph_R0010205_09.jpg,USNM,8/20/57,1957,8,20,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010206,27.073,summer,11.6,1053
380240,S,USNM_10_01_19_morph_R0010199_05.jpg,USNM,8/20/57,1957,8,20,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010200,25.891,summer,11.6,1053
380241,S,USNM_10_01_19_morph_R0010203_07.jpg,USNM,8/20/57,1957,8,20,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010204,37.884,summer,11.6,1053
380242,S,USNM_10_01_19_morph_R0010201_09.jpg,USNM,8/20/57,1957,8,20,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010202,26.48,summer,11.6,1053
380243,U,USNM_10_01_19_morph_R0010203_09.jpg,USNM,8/20/57,1957,8,20,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010204,35.981,summer,11.6,1053
380244,S,USNM_10_01_19_morph_R0010201_11.jpg,USNM,8/20/57,1957,8,20,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010202,27.134,summer,11.6,1053
380245,S,USNM_10_01_19_morph_R0010205_07_2.jpg,USNM,8/20/57,1957,8,20,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010206,35.83,summer,11.6,1053
380246,S,USNM_10_01_19_morph_R0010205_07.jpg,USNM,8/20/57,1957,8,20,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010206,34.965,summer,11.6,1053
380247,S,USNM_10_01_19_morph_R0010197_10.jpg,USNM,8/20/57,1957,8,20,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010198,36.673,summer,11.6,1053
380248,S,USNM_10_01_19_morph_R0010201_08.jpg,USNM,8/20/57,1957,8,20,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010202,35.472,summer,11.6,1053
380249,S,USNM_10_01_19_morph_R0010201_06.jpg,USNM,8/20/57,1957,8,20,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010202,32.49,summer,11.6,1053
380250,S,USNM_10_01_19_morph_R0010203_02.jpg,USNM,8/20/57,1957,8,20,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010204,35.449,summer,11.6,1053
380251,S,USNM_10_01_19_morph_R0010203_08.jpg,USNM,8/20/57,1957,8,20,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010204,38.254,summer,11.6,1053
380252,S,USNM_10_01_19_morph_R0010199_03.jpg,USNM,8/20/57,1957,8,20,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010200,40.974,summer,11.6,1053
380253,S,USNM_10_01_19_morph_R0010205_08.jpg,USNM,8/20/57,1957,8,20,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010206,43.137,summer,11.6,1053
380254,S,USNM_10_01_19_morph_R0010197_08.jpg,USNM,8/20/57,1957,8,20,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010198,36.978,summer,11.6,1053
380255,S,USNM_10_01_19_morph_R0010205_05.jpg,USNM,8/20/57,1957,8,20,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010206,26.299,summer,11.6,1053
380256,S,USNM_10_01_19_morph_R0010203_01.jpg,USNM,8/20/57,1957,8,20,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010204,30.64,summer,11.6,1053
380257,S,USNM_10_01_19_morph_R0010201_03.jpg,USNM,8/20/57,1957,8,20,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010202,39.689,summer,11.6,1053
380258,S,USNM_10_01_19_morph_R0010197_03.jpg,USNM,8/20/57,1957,8,20,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010198,43.044,summer,11.6,1053
380259,S,USNM_10_01_19_morph_R0010197_05.jpg,USNM,8/20/57,1957,8,20,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010198,38.207,summer,11.6,1053
380260,S,USNM_10_01_19_morph_R0010205_04.jpg,USNM,8/20/57,1957,8,20,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010206,41.333,summer,11.6,1053
380261,S,USNM_10_01_19_morph_R0010199_04.jpg,USNM,8/20/57,1957,8,20,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010200,39.17,summer,11.6,1053
380262,S,USNM_10_01_19_morph_R0010199_01_2.jpg,USNM,8/20/57,1957,8,20,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010200,34.114,summer,11.6,1053
380263,S,USNM_10_01_19_morph_R0010197_02.jpg,USNM,8/20/57,1957,8,20,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010198,38.822,summer,11.6,1053
380264,S,USNM_10_01_19_morph_R0010201_02.jpg,USNM,8/20/57,1957,8,20,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010202,40.616,summer,11.6,1053
380300,S,USNM_10_01_19_morph_R0010209_03.jpg,USNM,11/17/57,1957,11,17,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010210,37.428,fall,11.6,1053
380301,S,USNM_10_01_19_morph_R0010209_03_2.jpg,USNM,11/17/57,1957,11,17,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010210,39.133,fall,11.6,1053
380302,S,USNM_10_01_19_morph_R0010214_02.jpg,USNM,11/17/57,1957,11,17,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010215,35.767,fall,11.6,1053
380303,S,USNM_10_01_19_morph_R0010211_10.jpg,USNM,11/17/57,1957,11,17,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010213,38.225,fall,11.6,1053
380304,S,USNM_10_01_19_morph_R0010211_03.jpg,USNM,11/17/57,1957,11,17,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010213,42.901,fall,11.6,1053
380305,S,USNM_10_01_19_morph_R0010216_05.jpg,USNM,11/17/57,1957,11,17,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010217,42.793,fall,11.6,1053
380306,S,USNM_10_01_19_morph_R0010207_01.jpg,USNM,11/17/57,1957,11,17,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010208,42.906,fall,11.6,1053
380307,U,USNM_10_01_19_morph_R0010216_04.jpg,USNM,11/17/57,1957,11,17,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010217,40.111,fall,11.6,1053
380308,S,USNM_10_01_19_morph_R0010211_08.jpg,USNM,11/17/57,1957,11,17,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010213,NA,fall,11.6,1053
380309,S,USNM_10_01_19_morph_R0010209_07.jpg,USNM,11/17/57,1957,11,17,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010210,41.657,fall,11.6,1053
380310,S,USNM_10_01_19_morph_R0010207_06.jpg,USNM,11/17/57,1957,11,17,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010208,42.992,fall,11.6,1053
380311,S,USNM_10_01_19_morph_R0010207_08.jpg,USNM,11/17/57,1957,11,17,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010208,35.175,fall,11.6,1053
380312,S,USNM_10_01_19_morph_R0010216_02.jpg,USNM,11/17/57,1957,11,17,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010217,38.058,fall,11.6,1053
380313,S,USNM_10_01_19_morph_R0010214_03.jpg,USNM,11/17/57,1957,11,17,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010215,41.683,fall,11.6,1053
380314,S,USNM_10_01_19_morph_R0010214_08.jpg,USNM,11/17/57,1957,11,17,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010215,30.691,fall,11.6,1053
380315,S,USNM_10_01_19_morph_R0010214_05.jpg,USNM,11/17/57,1957,11,17,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010215,38.03,fall,11.6,1053
380316,S,USNM_10_01_19_morph_R0010209_01.jpg,USNM,11/17/57,1957,11,17,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010210,43.317,fall,11.6,1053
380317,S,USNM_10_01_19_morph_R0010207_05.jpg,USNM,11/17/57,1957,11,17,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010208,37.964,fall,11.6,1053
380318,S,USNM_10_01_19_morph_R0010211_07.jpg,USNM,11/17/57,1957,11,17,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010213,33.106,fall,11.6,1053
380319,S,USNM_10_01_19_morph_R0010209_07_2.jpg,USNM,11/17/57,1957,11,17,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010210,29.827,fall,11.6,1053
380320,S,USNM_10_01_19_morph_R0010211_06.jpg,USNM,11/17/57,1957,11,17,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010213,37.701,fall,11.6,1053
380321,S,USNM_10_01_19_morph_R0010209_06.jpg,USNM,11/17/57,1957,11,17,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010210,38.465,fall,11.6,1053
380322,U,USNM_10_01_19_morph_R0010216_03.jpg,USNM,11/17/57,1957,11,17,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010217,30.946,fall,11.6,1053
380323,S,USNM_10_01_19_morph_R0010209_02.jpg,USNM,11/17/57,1957,11,17,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010210,39.32,fall,11.6,1053
380324,S,USNM_10_01_19_morph_R0010209_08.jpg,USNM,11/17/57,1957,11,17,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010210,43.159,fall,11.6,1053
380325,U,USNM_10_01_19_morph_R0010214_07.jpg,USNM,11/17/57,1957,11,17,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010215,31.341,fall,11.6,1053
380326,U,USNM_10_01_19_morph_R0010207_01_2.jpg,USNM,11/17/57,1957,11,17,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010208,NA,fall,11.6,1053
380327,S,USNM_10_01_19_morph_R0010211_04.jpg,USNM,11/17/57,1957,11,17,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010213,36.698,fall,11.6,1053
380328,S,USNM_10_01_19_morph_R0010207_04.jpg,USNM,11/17/57,1957,11,17,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010208,42.339,fall,11.6,1053
380329,U,USNM_10_01_19_morph_R0010214_01.jpg,USNM,11/17/57,1957,11,17,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010215,45.206,fall,11.6,1053
380330,S,USNM_10_01_19_morph_R0010214_10.jpg,USNM,11/17/57,1957,11,17,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010215,39.492,fall,11.6,1053
380331,S,USNM_10_01_19_morph_R0010207_07.jpg,USNM,11/17/57,1957,11,17,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010208,36.726,fall,11.6,1053
380332,U,USNM_10_01_19_morph_R0010214_09.jpg,USNM,11/17/57,1957,11,17,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010215,26.846,fall,11.6,1053
380333,S,USNM_10_01_19_morph_R0010214_06.jpg,USNM,11/17/57,1957,11,17,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010215,28.34,fall,11.6,1053
380334,S,USNM_10_01_19_morph_R0010211_11.jpg,USNM,11/17/57,1957,11,17,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010213,38.185,fall,11.6,1053
380335,S,USNM_10_01_19_morph_R0010209_05.jpg,USNM,11/17/57,1957,11,17,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010210,30.355,fall,11.6,1053
380337,U,USNM_10_01_19_morph_R0010211_02.jpg,USNM,11/17/57,1957,11,17,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010213,42.456,fall,11.6,1053
380338,U,USNM_10_01_19_morph_R0010211_01.jpg,USNM,11/17/57,1957,11,17,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010213,NA,fall,11.6,1053
380339,S,USNM_10_01_19_morph_R0010207_02.jpg,USNM,11/17/57,1957,11,17,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010208,NA,fall,11.6,1053
380340,S,USNM_10_01_19_morph_R0010211_09.jpg,USNM,11/17/57,1957,11,17,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010213,NA,fall,11.6,1053
380357,S,USNM_10_02_19_morph_R0010223_09.jpg,USNM,4/28/58,1958,4,28,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010224,35.979,spring,10.2,1218
380358,U,USNM_10_02_19_morph_R0010236_04.jpg,USNM,4/28/58,1958,4,28,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010237,37.103,spring,10.2,1218
380359,U,USNM_10_02_19_morph_R0010236_05.jpg,USNM,4/28/58,1958,4,28,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010237,29.28,spring,10.2,1218
380360,S,USNM_10_02_19_morph_R0010225_06.jpg,USNM,4/28/58,1958,4,28,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010226,41.568,spring,10.2,1218
380361,S,USNM_10_02_19_morph_R0010228_06.jpg,USNM,4/28/58,1958,4,28,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010229,38.556,spring,10.2,1218
380362,S,USNM_10_02_19_morph_R0010219_07.jpg,USNM,4/28/58,1958,4,28,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010220,31.248,spring,10.2,1218
380363,S,USNM_10_02_19_morph_R0010230_01.jpg,USNM,4/28/58,1958,4,28,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010231,37.327,spring,10.2,1218
380364,S,USNM_10_02_19_morph_R0010230_01_2.jpg,USNM,4/28/58,1958,4,28,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010231,34.322,spring,10.2,1218
380365,S,USNM_10_02_19_morph_R0010223_04.jpg,USNM,4/28/58,1958,4,28,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010224,36.3,spring,10.2,1218
380366,U,USNM_10_02_19_morph_R0010246_08.jpg,USNM,4/28/58,1958,4,28,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010247,42.378,spring,10.2,1218
380367,S,USNM_10_02_19_morph_R0010228_08.jpg,USNM,4/28/58,1958,4,28,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010229,38.784,spring,10.2,1218
380368,S,USNM_10_02_19_morph_R0010236_08.jpg,USNM,4/28/58,1958,4,28,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010237,39.807,spring,10.2,1218
380369,S,USNM_10_02_19_morph_R0010230_02.jpg,USNM,4/28/58,1958,4,28,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010231,30.572,spring,10.2,1218
380370,S,USNM_10_02_19_morph_R0010228_03.jpg,USNM,4/28/58,1958,4,28,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010229,32.161,spring,10.2,1218
380371,S,USNM_10_02_19_morph_R0010240_08.jpg,USNM,4/28/58,1958,4,28,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010241,35.892,spring,10.2,1218
380372,S,USNM_10_02_19_morph_R0010240_04.jpg,USNM,4/28/58,1958,4,28,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010241,36.825,spring,10.2,1218
380373,S,USNM_10_02_19_morph_R0010244_01.jpg,USNM,4/28/58,1958,4,28,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010245,30.232,spring,10.2,1218
380374,S,USNM_10_02_19_morph_R0010238_05.jpg,USNM,4/28/58,1958,4,28,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010239,39.104,spring,10.2,1218
380375,S,USNM_10_02_19_morph_R0010242_06.jpg,USNM,4/28/58,1958,4,28,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010243,37.185,spring,10.2,1218
380376,U,USNM_10_02_19_morph_R0010234_02.jpg,USNM,4/28/58,1958,4,28,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010235,32.983,spring,10.2,1218
380377,U,USNM_10_02_19_morph_R0010244_03.jpg,USNM,4/28/58,1958,4,28,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010245,40.687,spring,10.2,1218
380378,S,USNM_10_02_19_morph_R0010225_08.jpg,USNM,4/28/58,1958,4,28,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010226,35.702,spring,10.2,1218
380379,U,USNM_10_02_19_morph_R0010223_10.jpg,USNM,4/28/58,1958,4,28,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010224,40.142,spring,10.2,1218
380380,S,USNM_10_02_19_morph_R0010219_08_2.jpg,USNM,4/28/58,1958,4,28,Maryland,Frederick,Cunningham Falls State Park,39.6306,-77.4714,MD_1,Northern,Plethodon,cinereus,R0010220,34.677,spring,10.2,1218
